,songs_id,songs_name,artist_name,artist_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,artist_genre
609,30cSNer6TV8x2utjULVeQ5,SOS,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2006,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920,4,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'urban contemporary']"
610,74PyndGWYtfs86n60lAsYW,Everytime We Touch - Radio Edit,['Cascada'],['0N0d3kjwdY2h7UVuTdJGfp'],2006,0.64,0.977,8,-5.369,1,0.0555,0.00461,1.68e-05,0.371,0.493,142.019,199120,4,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international', 'pop rap']"
611,314QzMOrpNUqWBUozYshf6,Buttons,['The Pussycat Dolls'],['6wPhSqRtPu1UhRCDX5yaDJ'],2006,0.565,0.817,2,-4.338,1,0.27,0.152,0.0,0.247,0.477,210.851,225560,4,"['dance pop', 'girl group', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
612,4wH4dJgrsxONID6KS2tDQM,Maneater,['Nelly Furtado'],['2jw70GZXlAI8QzWeY2bgRc'],2006,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
613,2ygMBIctKIAfbEBcT9065L,Pump It,['Black Eyed Peas'],['1yxSLGMDHlW21z4YXirZDS'],2006,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,213067,4,"['dance pop', 'pop', 'pop rap']"
614,0Qn0i8df7Q76ej3RAXAtI2,Rock This Party - Everybody Dance Now,"['Bob Sinclar', 'Cutee B.', 'DollarMan', 'Big Ali', 'Makedah']","['5YFS41yoX0YuFY39fq21oN', '5PTDGbHPxxXf81RrubpIOO', '0TsTesOYlZmHOLnFPLPKLZ', '4LqXqd68BBoEk9RDYeS0ls', '0f5cjky3a6ee9e0WicpzhW']",2006,0.893,0.823,5,-3.708,0,0.122,0.0714,0.0,0.0509,0.902,128.009,245467,4,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'vocal house']"
615,7huo2wvrCgRucUsjdSDLQV,Ain't No Other Man,['Christina Aguilera'],['1l7ZsJRRS8wlW3WfJfPfNS'],2006,0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,228907,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
616,5ZzXJzw8RI3gXGpgkzm1vl,Check On It (feat. Slim Thug),"['Beyoncé', 'Slim Thug']","['6vWDO969PvNqNYHIOW5v0m', '0st5vgzw9XkH5ALJiUM1lE']",2006,0.7,0.887,7,-3.887,1,0.218,0.0805,0.0,0.376,0.883,166.104,211187,4,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
617,4XJgkeu052kEf1AIfXDlHQ,Star Girl,['McFly'],['47izDDvtOxxz3FzHYuUptd'],2006,0.481,0.662,3,-3.957,1,0.0311,0.00255,0.0,0.0622,0.764,156.2,207507,4,"['boy band', 'dance pop', 'post-teen pop']"
618,4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),"['Justin Timberlake', 'T.I.']","['31TPClRtHm23RisEBtV3X7', '4OBJLual30L7gRl5UkeRcT']",2006,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160,4,"['dance pop', 'pop']"
619,2lgz3yy1AyoceOVOOBmiOS,Stickwitu,['The Pussycat Dolls'],['6wPhSqRtPu1UhRCDX5yaDJ'],2006,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918,207507,4,"['dance pop', 'girl group', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
620,7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),"['Chris Brown', 'Juelz Santana']","['7bXgB6jMjp9ATFy66eO08Z', '6Uh8uJyN9g7oFjDK16nJgb']",2006,0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969,229867,4,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
621,6brl7bwOHmGFkNw3MBqssT,So Sick,['Ne-Yo'],['21E3waRsmPlU7jZsS13rcj'],2006,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,207187,4,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']"
622,20jYtEun4dUdYZ9foaOC48,My Humps,['Black Eyed Peas'],['1yxSLGMDHlW21z4YXirZDS'],2006,0.802,0.682,1,-5.924,0,0.222,0.111,1.39e-05,0.109,0.586,123.95,326960,4,"['dance pop', 'pop', 'pop rap']"
623,3qKGvSu1inEZKwYQnMavNA,Smack That,"['Akon', 'Eminem']","['0z4gvV4rjIZ9wHck67ucSV', '7dGJo4pcD2V6oG8kP0tJRR']",2006,0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988,212360,4,['dance pop']
624,7uYl7xgDeAOHP98obvrJvB,Who Knew,['P!nk'],['1KCSPY1glIKqW2TotWuXOR'],2006,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004,208493,4,"['dance pop', 'pop', 'post-teen pop']"
625,79z9QkhHePTFsSeVw9uyj0,Smile,['Lily Allen'],['13saZpZnCDWOI9D4IJhp1f'],2006,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,196893,4,"['dance pop', 'electropop', 'pop']"
626,7k6IzwMGpxnRghE7YosnXT,Me & U,['Cassie'],['27FGXRNruFoOdf1vP8dqcH'],2006,0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,192213,4,"['dance pop', 'hip pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
627,7K2IeEefMiK8sDL8RBvXw2,London Bridge,['Fergie'],['3r17AfJCCUqC9Lf0OAc73G'],2006,0.769,0.609,1,-5.894,1,0.357,0.216,0.0,0.166,0.633,90.951,241307,4,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']"
628,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,"['Kanye West', 'Jamie Foxx']","['5K4W6rqBFWDnAN6FQUkS6x', '7LnaAXbDVIL75IVPnndf7w']",2006,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627,4,"['chicago rap', 'rap']"
629,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,['Corinne Bailey Rae'],['29WzbAQtDnBJF09es0uddn'],2006,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4,"['british soul', 'neo mellow', 'neo soul', 'pop soul', 'r&b', 'soul']"
630,40ocQVCLvaZdZP7rn1tTwU,Something Kinda Ooooh,['Girls Aloud'],['12EtLdLfJ41vUOoVzPZIUy'],2006,0.681,0.908,11,-3.918,0,0.0473,0.0232,0.0,0.355,0.879,131.925,201591,4,"['bubblegum dance', 'dance pop', 'electropop', 'europop', 'girl group', 'post-teen pop']"
631,3rKCDtV8UcF0RytSiXxypc,Get Up (feat. Chamillionaire),"['Ciara', 'Chamillionaire']","['2NdeV5rLm47xAvogXrYhJX', '6vdMPayKk8YJxxeNP5oMCb']",2006,0.964,0.595,1,-6.887,0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,261880,4,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
632,0gJvqi9QyASOCtJu99tytc,Because of You,['Kelly Clarkson'],['3BmGtnKgCSGYIUhmivXKWX'],2006,0.587,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.92,219493,4,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'urban contemporary']"
633,4mnTMsp8Cgf9TNiQMhH11L,I Wish I Was a Punk Rocker (with Flowers in My Hair),['Sandi Thom'],['3xnfpcM4DC9zeHVuDhYICB'],2006,0.7,0.465,4,-6.815,1,0.358,0.544,0.0,0.606,0.719,108.102,151640,4,"['candy pop', 'scottish singer-songwriter']"
634,6aovu9jzkcROfKcDK0LBRs,Too Little Too Late,['JoJo'],['5xuNBZoM7z1Vv8IQ6uM0p6'],2006,0.535,0.823,6,-5.338,0,0.0431,0.0113,3.88e-06,0.146,0.685,83.001,223680,4,"['dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
635,6GHMJJjpoqiBnw3wgSplL7,Beep,"['The Pussycat Dolls', 'will.i.am']","['6wPhSqRtPu1UhRCDX5yaDJ', '085pc2PYOi8bGKj0PNjekA']",2006,0.938,0.735,7,-6.382,1,0.0434,0.00952,0.0,0.0998,0.55,103.7,229360,4,"['dance pop', 'girl group', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
636,02SjT88MukDOa9KuuRuODY,Life is a Highway,['Rascal Flatts'],['0a1gHP0HAqALbEyxaD5Ngn'],2006,0.561,0.936,5,-5.409,1,0.0613,0.00185,0.0,0.102,0.594,103.055,276773,4,"['contemporary country', 'country', 'country road', 'pop rock']"
637,423EcxblW9F4nnQkqcqMlK,Deja Vu (feat. Jay-Z),"['Beyoncé', 'JAY-Z']","['6vWDO969PvNqNYHIOW5v0m', '3nFkdlSjzX9mRTtwJOzDYB']",2006,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,105.253,240280,4,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
638,10aWGOqSDBqvNzJ9NeKDbK,Sexy Love,['Ne-Yo'],['21E3waRsmPlU7jZsS13rcj'],2006,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,220853,4,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']"
639,5i9UKSttY3V7x9OnYZsMBX,A Moment Like This,['Leona Lewis'],['5lKZWd6HiSCLfnDGrq9RAm'],2006,0.261,0.562,8,-3.667,1,0.0301,0.423,7.54e-06,0.131,0.167,70.543,257293,4,"['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']"
640,5ZdzNVOmCSp5HFLk0EgvJS,Dirty Little Secret,['The All-American Rejects'],['3vAaWhdBR38Q02ohXqaNHT'],2006,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,193653,4,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop']"
641,6Y3WvyUG9iE5bQYg38SPtQ,Be Without You - Kendu Mix,['Mary J. Blige'],['1XkoF8ryArs86LZvFOkbyr'],2006,0.726,0.7,2,-5.881,0,0.0998,0.0717,0.0,0.262,0.673,146.559,246333,4,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
642,55whbebR4olz2HHcRQa2kx,Sorry,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],2006,0.589,0.877,0,-6.229,0,0.046,0.00121,0.013,0.169,0.443,132.971,281880,4,"['dance pop', 'europop', 'pop']"
643,13xxBnXOuiBxVxJI458B0i,Unfaithful,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2006,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,226973,4,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'urban contemporary']"
644,5ClXLJW6OLZuTLCwhmX9h9,From Paris to Berlin,['Infernal'],['2nnBn2iyqkuOBj85nhGp1k'],2006,0.741,0.869,9,-6.534,0,0.0816,0.096,0.0,0.0396,0.839,126.069,209667,4,"['bubblegum dance', 'eurodance', 'europop']"
645,5oxGaQRd6cLnEcxxbw0soP,Stupid Girls,['P!nk'],['1KCSPY1glIKqW2TotWuXOR'],2006,0.683,0.886,4,-5.045,0,0.071,0.000738,0.00188,0.0524,0.566,100.04,197173,4,"['dance pop', 'pop', 'post-teen pop']"
646,0W4NhJhcqKCqEP2GIpDCDq,Love,['Keyshia Cole'],['1vfezMIyCr4XUdYRaKIKi3'],2006,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,255333,4,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
647,1q9l6c8bAzqWcvO3DM6FsR,I Don't Feel Like Dancin',['Scissor Sisters'],['3Y10boYzeuFCJ4Qgp53w6o'],2006,0.707,0.923,7,-3.409,1,0.0276,0.0195,0.0,0.342,0.845,108.023,288360,4,"['dance pop', 'dance rock', 'electropop', 'pop rock']"
648,6yLX8QnxlnEqZfs3YKCfjF,Tears Dry On Their Own,['Amy Winehouse'],['6Q192DXotxtaysaqNPy5yR'],2006,0.643,0.871,1,-2.734,0,0.118,0.491,0.0,0.29,0.452,121.569,185187,4,"['british soul', 'neo soul']"
649,4a2R36HOxSh9qdyLDrkMzK,My My My - Radio Edit,['Armand Van Helden'],['3cQA9WH8liZfeja1DxcDYE'],2006,0.678,0.768,7,-8.502,1,0.137,0.0195,0.00866,0.0322,0.758,127.51,190000,4,"['deep groove house', 'deep house', 'disco house', 'edm', 'house', 'pop dance', 'speed garage', 'tropical house', 'uk dance', 'vocal house']"
650,0fGh0trRN1xz3s41r7V5ce,Shake That,"['Eminem', 'Nate Dogg']","['7dGJo4pcD2V6oG8kP0tJRR', '1Oa0bMld0A3u5OTYfMzp5h']",2006,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005,274440,4,"['detroit hip hop', 'hip hop', 'rap']"
651,3s3DWOPtKQSgJVDRKu85Tt,Love Generation - Radio Edit,"['Bob Sinclar', 'Gary Pine']","['5YFS41yoX0YuFY39fq21oN', '2cSQyZg5t274Y3Nv0uuwjd']",2006,0.715,0.812,1,-5.758,1,0.062,0.175,0.000134,0.044,0.554,128.04,207613,4,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'vocal house']"
652,2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,"['Kanye West', 'Lupe Fiasco']","['5K4W6rqBFWDnAN6FQUkS6x', '01QTIT5P1pFP3QnnFSdsJf']",2006,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56,236600,1,"['chicago rap', 'rap']"
653,1DgqF47lW1iIOX14PzSTS5,Fill My Little World,['The Feeling'],['4AksvCnkZaQoTu1nJr62Db'],2006,0.455,0.892,7,-3.46,1,0.0345,0.0789,0.0,0.341,0.666,175.979,247507,4,['english indie rock']
654,5cY8y2XgOfkAh4kSWLFKkz,I Write Sins Not Tragedies,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],2006,0.566,0.815,9,-4.481,0,0.14,0.0737,0.0,0.12,0.672,169.961,185587,4,"['baroque pop', 'emo', 'modern rock']"
655,6RzpuVp06z70xIGG9etyUs,Control Myself,"['LL Cool J', 'Jennifer Lopez']","['1P8IfcNKwrkQP5xJWuhaOC', '2DlGxzQSjYe5N6G9nkYghR']",2006,0.825,0.876,10,-6.556,0,0.211,0.00928,1.2e-05,0.205,0.48,120.066,233973,4,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'urban contemporary']"
656,6yuvC80FcnVJNvC0DbXN9e,Come to Me (feat. Nicole Scherzinger),"['Diddy', 'Nicole Scherzinger']","['59wfkuBoNyhDMQGCljbUbA', '40xbWSB4JPdOkRyuTDy1oP']",2006,0.819,0.485,6,-6.45,0,0.0756,0.0176,0.0,0.658,0.386,96.998,276787,4,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']"
657,5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,['The Kooks'],['1GLtl8uqKmnyCWxHmw9tL4'],2006,0.41,0.803,7,-5.363,1,0.0623,0.239,0.0,0.103,0.814,153.315,169307,4,"['brighton indie', 'modern rock', 'rock']"
658,5nEdwtSv0qqeE0l4o1lR4q,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,"['Sean Paul', 'Keyshia Cole']","['3Isy6kedDrgPYoTS1dazA9', '1vfezMIyCr4XUdYRaKIKi3']",2006,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,243880,4,"['dance pop', 'dancehall', 'pop', 'pop rap']"
659,7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],2006,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,229040,4,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
660,0P4CVTrLHMloCzJGy4xve8,Thunder in My Heart Again (Radio Edit),"['Meck', 'Leo Sayer']","['6CisEcpNg7X1sXXhLoMIp4', '04LIHk1SobiQwt2tlupoAV']",2006,0.679,0.922,2,-4.67,0,0.0294,0.000241,0.69,0.0697,0.806,129.016,189800,4,[]
661,4GIsskMpViPkt0uzPJTJSp,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster","['The Notorious B.I.G.', 'Avery Storm', 'Diddy', 'Jagged Edge', 'Nelly']","['5me0Irg2ANcsgc93uaYrpb', '79OSA519ScnPY0MVDpu8ZV', '59wfkuBoNyhDMQGCljbUbA', '7Aq8lpLMSt1Zxu56pe9bmp', '2gBjLmx6zQnFGQJCAQpRgw']",2006,0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-06,0.282,0.645,106.328,286187,4,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
662,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,['The Fray'],['0zOcE3mg9nS6l3yxt1Y0bK'],2006,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
663,6MBEjJlXQYXr8dfxDvZuoA,Do It To It,"['Cherish', 'Sean Paul']","['1c70yCa8sRgIiQxl3HOEFo', '2ZVEnkCKF0ytNHpj9cLxte']",2006,0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,226293,4,"['atl hip hop', 'girl group', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']"
664,4DxybsoSiMUW0JI2oM0SSN,Patience,['Take That'],['1XgFuvRd7r5g0h844A5ZUQ'],2006,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788,202067,4,"['boy band', 'dance pop', 'europop']"
665,71LzkFemz0B8nmk8LcFyUg,Wonderful World,['James Morrison'],['3LpLGlgRS1IKPPwElnpW35'],2006,0.474,0.71,1,-4.606,1,0.029,0.0548,0.0,0.0974,0.591,78.969,210067,4,"['neo mellow', 'neo soul', 'pop', 'pop rock']"
666,53ETzLQQKFCzykRbqWb1ph,Gimme That,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],2006,0.678,0.572,11,-7.033,0,0.0466,0.00374,6.59e-05,0.118,0.444,87.165,186827,4,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
667,6xM8oBy40nK1rOd8WmoOPx,Last Request,['Paolo Nutini'],['7x5rK9BClDQ8wmCkYAGsQp'],2006,0.605,0.704,5,-6.564,1,0.0476,0.241,0.0,0.137,0.4,80.925,220413,4,"['british soul', 'neo mellow', 'pop rock', 'scottish singer-songwriter']"
668,1VDR5Pwkz1U8UobjZeg7IB,No Promises,['Shayne Ward'],['6H4lieipng8aGu3Hbd1UeJ'],2006,0.5,0.498,4,-6.087,1,0.026,0.527,0.0,0.123,0.182,79.798,223067,4,"['europop', 'post-teen pop', 'talent show']"
669,59tociwbFnfTnR6K8rpjuF,Put Your Hands Up for Detroit - Radio Edit,['Fedde Le Grand'],['7dc6hUwyuIhrZdh80eaCEE'],2006,0.814,0.923,7,-4.525,1,0.229,0.0154,0.154,0.0862,0.518,127.919,150533,4,"['dance pop', 'disco house', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']"
670,5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,['Snow Patrol'],['3rIZMv9rysU7JkLzEaC5Jp'],2006,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,267960,4,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']"
671,0iYoK9q0WCueRWjdlVkjkN,No Tomorrow,['Orson'],['5zgc8pooHxd4un0F49YaCJ'],2006,0.656,0.624,3,-4.623,0,0.0691,0.0065,0.0,0.278,0.735,124.082,167493,4,['la indie']
672,1N62wozuHCvczCkY4QidpP,Over My Head (Cable Car),['The Fray'],['0zOcE3mg9nS6l3yxt1Y0bK'],2006,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,236267,4,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
673,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",['Fall Out Boy'],['4UXqAaa6dQYAk18Lv7PEgX'],2006,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267,4,"['emo', 'modern rock', 'pop punk']"
674,3b8YFN3PcYQfM8q2Jqs7PE,What's Left Of Me,['Nick Lachey'],['6ewMqjrF31lC8ywRsvm073'],2006,0.42,0.742,7,-5.665,1,0.0375,0.142,0.0,0.145,0.294,149.965,244613,4,[]
675,6bFsQ6yOp3z5mGNkhWP0P1,You Give Me Something,['James Morrison'],['3LpLGlgRS1IKPPwElnpW35'],2006,0.559,0.688,7,-6.496,1,0.114,0.216,0.0,0.0855,0.578,79.753,213173,4,"['neo mellow', 'neo soul', 'pop', 'pop rock']"
676,0qAMjeQFyd1qD0LDiV8gWp,Black Horse And The Cherry Tree,['KT Tunstall'],['5zzrJD2jXrE9dZ1AklRFcL'],2006,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833,172373,4,"['lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']"
677,6CWCgRZ0Hxa2dnrCCvq5bA,JCB,['Nizlopi'],['7HorCYRsMBxPIRFYQE4Ch9'],2006,0.583,0.482,2,-7.261,1,0.0832,0.703,0.0,0.388,0.586,103.067,228227,4,[]
678,4bVuIlGQBMWS7vIhcx8Ae4,What Hurts The Most,['Rascal Flatts'],['0a1gHP0HAqALbEyxaD5Ngn'],2006,0.537,0.674,5,-5.134,0,0.0277,0.0088,0.0,0.265,0.33,136.002,214107,4,"['contemporary country', 'country', 'country road', 'pop rock']"
679,7BHPGtpuuWWsvE7cCaMuEU,Naive,['The Kooks'],['1GLtl8uqKmnyCWxHmw9tL4'],2006,0.391,0.808,8,-6.209,0,0.0892,0.0759,0.0,0.149,0.737,100.304,203507,4,"['brighton indie', 'modern rock', 'rock']"
680,6bS7DqTuzrpkluB7boWmw2,America,['Razorlight'],['450iujbtN6XgiA9pv6fVZz'],2006,0.447,0.568,2,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.149,90.933,249760,4,"['britpop', 'modern rock', 'pop rock', 'rock']"
681,0ADZ5dmXhlfzjMw6lefoPl,Far Away,['Nickelback'],['6deZN1bslXzeGvOLaLMOIF'],2006,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,238173,4,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
682,2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],2006,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,202133,4,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
683,5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,['John Mayer'],['0hEurMDQu99nJRq8pTxO14'],2006,0.577,0.756,2,-5.82,1,0.115,0.159,0.000232,0.249,0.663,176.75,201173,4,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
684,3Lk7RWStfLaHG7lXsuS87j,One,"['Mary J. Blige', 'U2']","['1XkoF8ryArs86LZvFOkbyr', '51Blml2LZPmy7TTiAg47vQ']",2006,0.344,0.874,0,-3.161,1,0.0777,0.0841,0.0,0.129,0.269,185.888,260467,4,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
685,7nR3jmYBf3e9TEf6zpJiZb,Bossy,"['Kelis', 'Too $hort']","['0IF46mUS8NXjgHabxk2MCM', '4sb7rZNN93BSS6Gqgepo4v']",2006,0.906,0.633,4,-5.316,1,0.19,0.000182,8.34e-06,0.058,0.779,84.021,273973,4,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
686,58HpsDKeYoLtNhXFQyQmz5,Move Along,['The All-American Rejects'],['3vAaWhdBR38Q02ohXqaNHT'],2006,0.526,0.92,3,-3.866,1,0.0472,0.000124,0.0,0.371,0.615,109.86,238880,4,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop']"
687,663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,['Evanescence'],['5nGIFgo0shDenQYSE0Sn7c'],2006,0.45,0.883,7,-4.094,1,0.0524,0.00193,0.0,0.293,0.328,93.41,214707,4,['alternative metal']
688,2EFbdRTdFrMix16iHs2DBj,Lips Of An Angel,['Hinder'],['6BMhCQJYHxxKAeqYS1p5rY'],2006,0.473,0.725,2,-5.723,1,0.0322,0.00309,0.0,0.144,0.214,129.023,258187,4,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']"
689,1bCmvezFg5MRcENzCGG1Cy,Chelsea Dagger,['The Fratellis'],['3M4ThdJR28z9eSMcQHAZ5G'],2006,0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514,215307,4,"['garage rock', 'modern alternative rock', 'modern rock', 'rock', 'scottish rock']"
690,64IcdRqfcN5rwqSqJpQDDe,In The Morning,['Razorlight'],['450iujbtN6XgiA9pv6fVZz'],2006,0.616,0.855,4,-3.495,0,0.042,0.00379,0.000863,0.318,0.686,124.191,222453,4,"['britpop', 'modern rock', 'pop rock', 'rock']"
691,5WqcLwanx87IgXy3WxYxY2,The Rose,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],2006,0.272,0.203,9,-9.706,1,0.0294,0.784,0.0,0.0805,0.172,109.581,219107,5,"['boy band', 'dance pop', 'europop']"
692,0k6HUzaRHpQ3eEWr1C7Esh,Ms. New Booty,"['Bubba Sparxxx', 'Ying Yang Twins', 'Mr. Collipark']","['3RPYHNSwe3w0mtfJwKIN9P', '44PA0rCQXikgOWbfY7Fq7m', '3EtuDyQhDQYISGg1DU5qZj']",2006,0.64,0.62,1,-5.931,1,0.416,0.016,0.0,0.0831,0.609,129.37,252653,5,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']"
693,3YQjgTpUVNWvpYeb2mtTF7,Grillz,"['Nelly', 'Paul Wall', 'Ali & Gipp']","['2gBjLmx6zQnFGQJCAQpRgw', '0k7Xl1pqI3tu8sSEjo5oEg', '01ZpL2TZ4QxYNDLc70RIiT']",2006,0.867,0.504,4,-7.737,0,0.241,0.0358,0.0,0.307,0.84,82.996,271160,4,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']"
